biz_id,label_ids
1626107245405986817,[1584511953038266369]
1626103164734070786,[1584511971339517954]
1626092036851294210,[1584511971339517954]
1626090830231846914,[1584511953038266369]
1626077903342854146,[1584511915953733634]
1626075750834429954,[1584511971339517954]
1626072930236293122,[1584511971339517954]
1626066785027284993,[1584511971339517954]
1626065228552552450,[1663015634947330049]
1626055152326467585,[1584511953038266369;1584511971339517954]
1626049830207676417,[1584511971339517954]
1626044501996683266,[1584511971339517954]
1626036352923262978,[1584511971339517954]
1626036010095558657,[1584511971339517954]
1626022919976837122,[1584511971339517954;1584511953038266369]
1625866903641448449,[1584511953038266369]
1625850921231400961,[1584511971339517954]
1625831167349284866,[1584511971339517954]
1625823905455095810,[1584511971339517954;1648658943323127809]
1625812446308261890,[1584511971339517954]
1625810946389524481,[1584511971339517954]
1625810246697803777,[1584511953038266369]
1625804328035737602,[1584511953038266369]
1625801510239395841,[1584511971339517954]
1625801015848394754,[1584511971339517954]
1625796289790533634,[1584511953038266369]
1625794223827378177,[1584511971339517954]
1625789177433743362,[1584511971339517954]
1625786557432389634,[1584511971339517954]
1625781904456081410,[1584511971339517954]
1625780234342948865,[1584511971339517954]
1625777072378798082,[1584511953038266369;1584511971339517954]
1625775871327264770,[1584511971339517954]
1625774958499913730,[1584511971339517954]
1625772554089979906,[1584511915953733634]
1625771439088406529,[1584511953038266369]
1625768198377639938,[1584511971339517954]
1625767559378178050,[1584511971339517954]
1625759293831057410,[1584511971339517954]
1625757004447158273,[1584511971339517954]
1625756826489786370,[1584511971339517954;1584511953038266369]
1625755669625245698,[1584511953038266369]
1625753760240967681,[1584511953038266369]
1625751277087297537,[1584511971339517954]
1625750874497028098,[1584511971339517954]
1625747140512256002,[1584511971339517954;1584511953038266369]
1625740942083166210,[1584511971339517954]
1625737279482695681,[1584511953038266369;1581896252841566210]
1625734589914488833,[1584511971339517954]
1625734170068979714,[1584511971339517954]
1625720687029981186,[1584511971339517954;1584511953038266369]
1625706977729126401,[1584511971339517954]
1625703624679559169,[1584511953038266369]
1625697220736520194,[1584511971339517954]
1625694932766101505,[1584511971339517954]
1625690350384123906,[1584511953038266369;1584511971339517954]
1625686070101086209,[1584511971339517954]
1625680641442779137,[1584511971339517954]
1625675225614848001,[1584511971339517954]
1625668815355187201,[1584511971339517954]
1625664530918346753,[1584511953038266369]
1625504017120301058,[1584511971339517954]
1625476506671976449,[1584511971339517954]
1625468934120091650,[1584511971339517954]
1625467453598650369,[1584511915953733634;1584511971339517954]
1625448511287119873,[1584511971339517954;1584511953038266369]
1625440520999587841,[1584511971339517954]
1625440279373361154,[1584511971339517954]
1625440142559358978,[1584511971339517954;1584511953038266369;1581896252841566210]
1625436209090736129,[1584511971339517954]
1625431471349682178,[1584511971339517954;1584511953038266369]
1625423623657959425,[1584511971339517954]
1625422188850237442,[1584511971339517954;1581896252841566210]
1625420718181830657,[1584511953038266369;1587639892095471617]
1625419252371869698,[1584511971339517954]
1625417154414563329,[1584511971339517954]
1625416682388967425,[1584511971339517954]
1625415427851669505,[1584511971339517954]
1625413312594915330,[1584511971339517954]
1625413215690477570,[1584511971339517954]
1625412387228733442,[1584511971339517954]
1625410538509553665,[1584511953038266369;1610920696627695618]
1625407298246389762,[1584511971339517954]
1625406766056321025,[1584511953038266369]
1625404040152985602,[1584511971339517954]
1625396010267029506,[1584511971339517954]
1625393986371977217,[1584511971339517954]
1625384832451063810,[1584511971339517954]
1625381638768820225,[1584511971339517954]
1625376854997975041,[1584511971339517954]
1625368081382227970,[1584511971339517954;1584511953038266369]
1625362856286203905,[1584511971339517954]
1625338210459430913,[1584511953038266369]
1625335723258003458,[1584511953038266369]
1625327470167965697,[1584511953038266369]
1625323464624422914,[1584511971339517954]
1625320247190601729,[1584511971339517954;1584511953038266369]
1625318290958188546,[1584511971339517954;1584511953038266369]
1625313740235456513,[1584511971339517954]
1625122364218654721,[1584511971339517954]
1625088948341420034,[1584511971339517954]
1625081375865286658,[1584511953038266369]
1625077640854224898,[1584511971339517954]
1625077422343696385,[1584511953038266369]
1625074235767242754,[1584511971339517954]
1625070639272558593,[1584511953038266369]
1625067770364428289,[1584511971339517954]
1625064700981915649,[1584511971339517954]
1625059183214854146,[1584511953038266369]
1625053602392158210,[1584511971339517954]
1625050574582693889,[1584511953038266369;1584511971339517954]
1625050499630608386,[1584511971339517954]
1625041445667581954,[1584511971339517954]
1625040123807383553,[1584511971339517954;1584511953038266369]
1625039799227101185,[1584511971339517954]
1625037165606076418,[1584511971339517954]
1625033468185133057,[1584511953038266369;1610920696627695618]
1625031539270221826,[1584511971339517954]
1625023922112933889,[1584511971339517954]
1625023755896860673,[1584511971339517954]
1625022948292014082,[1584511953038266369]
1625020936632512513,[1584511953038266369;1584511971339517954]
1625020898225270785,[1584511971339517954]
1625019292008038401,[1584511971339517954]
1625015386595241985,[1584511971339517954]
1625010421084565506,[1584511971339517954;1584511953038266369]
1625006799433084930,[1584511971339517954]
1625006783356317698,[1584511953038266369;1584511971339517954]
1625003200648822785,[1584511953038266369]
1625001832093691906,[1584511971339517954]
1624998438822064130,[1584511971339517954]
1624987282543849474,[1584511971339517954]
1624972191274479618,[1584511971339517954]
1624965750786342914,[1584511971339517954;1584511953038266369]
1624960696674549761,[1584511971339517954;1584511953038266369]
1624955777347354626,[1584511971339517954]
1624717247073992705,[1584511953038266369]
1624675841907470338,[1584511953038266369;1584511971339517954]
1624618890750050305,[1584511971339517954]
1624441330133217282,[1584511971339517954]
1624418374459961346,[1584511915953733634]
1624381994291675137,[1584511971339517954;1584511915953733634]
1624345398049112065,[1584511971339517954;1584511953038266369]
1624344135764934658,[1584511971339517954;1633306369066852354]
1624323973909950465,[1584511971339517954]
1624319063297753090,[1584511971339517954]
1624314932621344770,[1584511971339517954]
1624306188114067457,[1584511971339517954;1584511953038266369]
1624303329855275010,[1584511915953733634]
1624300661565538305,[1584511953038266369]
1624299492717871105,[1584511971339517954]
1624297824265043970,[1584511971339517954]
1624295064661241857,[1584511971339517954]
1624284382645563393,[1584511971339517954]
1624282107915120641,[1584511953038266369;1584511971339517954]
1624279988050837505,[1584511971339517954]
1624248898313629698,[1584511953038266369]
1624245838312882177,[1584511971339517954]
1624240451673112578,[1584511953038266369]
1624236957385867266,[1584511971339517954]
1624224573749571586,[1584511971339517954]
1624224370761908225,[1584511971339517954]
1624215550274174977,[1663464689450057730]
1624215200360935425,[1584511953038266369]
1624069682557202433,[1610920696627695618;1584511915953733634]
1624034914130046978,[1584511971339517954]
1624019708515561474,[1584511971339517954]
1623979099359752194,[1584511971339517954]
1623978941321764866,[1584511971339517954]
1623977920780492801,[1584511971339517954;1584511953038266369]
1623976875168423937,[1584511953038266369]
1623971236217544705,[1584511971339517954;1584511953038266369]
1623969633419603969,[1584511971339517954]
1623969586757971970,[1584511971339517954]
1623966467120488449,[1584511971339517954]
1623959048132157441,[1584511971339517954;1584511953038266369]
1623958039218302977,[1584511971339517954]
1623954514675294209,[1610920696627695618;1584511915953733634]
1623954057837338626,[1584511971339517954]
1623953609084559362,[1584511971339517954]
1623945581774712834,[1584511971339517954]
1623941360618778625,[1584511971339517954]
1623939267528810497,[1584511971339517954]
1623936548073562113,[1584511971339517954]
1623934885275295745,[1584511971339517954]
1623934110023868418,[1584511971339517954]
1623930966797115394,[1584511971339517954]
1623925374300905474,[1584511971339517954]
1623922570365296642,[1584511971339517954]
1623918401042571266,[1584511971339517954]
1623918354097975298,[1584511971339517954]
1623915248999391233,[1584511953038266369]
1623914677768740865,[1584511971339517954]
1623913611212566530,[1584511971339517954]
1623911727008768002,[1584511971339517954]
1623901855637364737,[1584511971339517954;1584511953038266369]
1623890296329920514,[1584511971339517954]
1623888475528028161,[1584511971339517954]
1623886428611207170,[1584511971339517954;1584511953038266369]
1623879268125585410,[1584511953038266369]
1623875698080821250,[1584511971339517954]
1623874873262551041,[1584511915953733634]
1623872830613282817,[1584511971339517954]
1623864195213877249,[1610920696627695618;1584511915953733634]
1623863940983087105,[1584511915953733634;1584511971339517954]
1623863757815078914,[1584511953038266369]
1623861135713185793,[1584511953038266369;1619263641669795842;1658350389098512385]
1623848493705388034,[1584511971339517954]
1623749963812757505,[1584511971339517954]
1623690989541318658,[1584511971339517954]
1623671816427069442,[1584511971339517954;1584511953038266369;1584511915953733634]
1623663680156405762,[1584511971339517954]
1623661264347115522,[1584511971339517954]
1623657887635025922,[1584511953038266369]
1623634084599300098,[]
1623633100225511426,[]
1623629405470261250,[]
1623627788806647810,[]
1623627509189177345,[1584511971339517954]
1623626948662132738,[1584511915953733634;1610920696627695618]
1623618895158308865,[]
1623617642097405954,[]
1623612338109087745,[]
1623610225909170177,[]
1623610120236630018,[]
1623607222544236546,[]
1623607179396186113,[]
1623604458179133441,[1584511971339517954]
1623601435830779905,[]
1623601415765487617,[]
1623601308122869762,[]
1623598225714774017,[]
1623597091211313154,[1584511971339517954]
1623596918502715393,[]
1623594423646552066,[]
1623592261625446401,[]
1623590940784848897,[1584511915953733634;1610920696627695618]
1623590507999784961,[1584511971339517954]
1623580553934667777,[]
1623578078716493826,[]
1623574922209390594,[]
1623570054932004865,[]
1623569029508562946,[]
1623565179070382082,[]
1623557936316874754,[1584511971339517954;1584511953038266369]
1623557153522581505,[]
1623551546556022786,[1584511915953733634;1610920696627695618]
1623539091573243905,[]
1623535724092391426,[1584511971339517954]
1623528932345507841,[]
1623526032473522177,[]
1623524855511121921,[]
1623523820923125761,[]
1623520383835111425,[1584511971339517954]
1623519021899227137,[1584511971339517954]
1623518409904562178,[]
1623512387261079554,[]
1623509034817232898,[]
1623505991663943681,[]
1623504830073610241,[]
1623504178148319233,[]
1623502208733847553,[]
1623497102612561922,[]
1623490422647332865,[]
1623297900376817666,[]
1623294859300896769,[]
1623277929262297090,[]
1623275843790880769,[1584511953038266369]
1623271674585595906,[]
1623268896765718530,[]
1623261681564041217,[]
1623261528376029185,[]
1623260492437467138,[]
1623256132441128961,[]
1623252784031776769,[1584511971339517954]
1623251272400420865,[]
1623249516525105153,[]
1623248509552406529,[1584511953038266369]
1623247679077269506,[]
1623247221734555650,[]
1623244453274562562,[]
1623237114433744897,[]
1623234503047491585,[]
1623233130228428802,[1584511971339517954]
1623229074863140866,[]
1623223456534212611,[]
1623223445945397249,[]
1623221819415277570,[1584511953038266369]
1623220998942306306,[]
1623217471411007490,[]
1623215626630279170,[]
1623214478324510721,[]
1623207471166861314,[]
1623204951604703233,[1584511953038266369]
1623203162645966849,[1584511915953733634;1610920696627695618]
1623203038948802561,[]
1623199116598030338,[]
1623199012983746561,[]
1623197428752629761,[1584511971339517954;1584511953038266369]
1623190399349534722,[]
1623183420058288129,[]
1623172522949062657,[]
1623172326220677121,[]
1623164658554814466,[]
1623163277807267841,[]
1623162517101326337,[]
1623161833309941761,[]
1623156300930691074,[]
1623155813266800641,[1584511971339517954]
1623149911692328962,[1584511971339517954]
1623148673416900609,[]
1623147131598585857,[1584511953038266369]
1623146967979339778,[]
1623145975317606402,[1619263641669795842;1584511953038266369]
1623145619916898306,[1584511971339517954]
1623143490824024065,[]
1623134340907905026,[]
1623132799901446146,[1584511971339517954]
1623129231503241217,[]
1622985888929726465,[]
1622982306038362113,[1610920696627695618;1584511953038266369]
1622952555610292225,[]
1622943626182844417,[]
1622929780200443906,[]
1622922428423782401,[1610920696627695618;1584511915953733634]
1622917598821748738,[1584511915953733634;1610920696627695618]
1622908178003922946,[]
1622905328040853505,[1584511953038266369;1610920696627695618]
1622903839302619137,[]
1622891671886761986,[]
1622891405376491522,[]
1622891235456847873,[1584511971339517954]
1622889693734944769,[1584511915953733634;1584511953038266369;1584511971339517954]
1622885761124458497,[]
1622884895019765762,[1584511915953733634;1610920696627695618]
1622883544323244033,[]
1622881926079373313,[]
1622879562266107906,[1584511971339517954]
1622879036365606913,[]
1622877204394283010,[1584511915953733634;1610920696627695618]
1622876862008442881,[]
1622872823409590273,[1584511971339517954]
1622862923306950658,[]
1622860959116083202,[]
1622859517974810626,[]
1622850107841765378,[]
1622849361742192642,[1584511915953733634;1610920696627695618]
1622847067940249601,[]
1622844092488663042,[]
1622843823906279426,[]
1622829765337468929,[1584511915953733634;1610920696627695618]
1622820999166611458,[]
1622813020342112257,[]
1622803452680835073,[]
1622781082109788162,[]
1622610158341246977,[1584511915953733634;1610920696627695618]
1622608365179817985,[]
1622607267245375489,[]
1622593980382236673,[]
1622554533603233793,[1584511953038266369;1610920696627695618]
1622547572954419202,[1584511971339517954]
1622540364166385666,[]
1622539424654004226,[]
1622533644244586497,[]
1622533025107464193,[]
1622527738656165890,[]
1622526937892229121,[]
1622525522059644930,[]
1622524159232937985,[]
1622518460969832449,[]
1622516882010640386,[]
1622509235093999617,[]
1622508026430799874,[]
1622506910413590530,[]
1622503014781784065,[]
1622502695414894593,[]
1622500049354330113,[]
1622499276382720001,[1584511953038266369;1619263641669795842]
1622498942125182978,[1584511953038266369;1610920696627695618]
1622496173545799682,[]
1622493439529684993,[]
1622492145071996930,[]
1622489299768414210,[]
1622486953931935746,[]
1622481501648109570,[]
1622481261284134914,[]
1622479143135449090,[]
1622478065690923009,[]
1622477649761898497,[]
1622477477427331073,[]
1622475634705010689,[]
1622474579367792642,[1654769142120374274]
1622469442301693953,[]
1622469386791075841,[1584511953038266369]
1622466486564077569,[1584511915953733634;1610920696627695618]
1622449628670640129,[1584511953038266369;1619263641669795842]
1622442655938035714,[]
1622440709125672962,[]
1622438425876598785,[1584511915953733634;1610920696627695618]
1622434556337557506,[]
1622433683268882434,[]
1622432524433018881,[]
1622430243234959362,[]
1622428884599230466,[1584511915953733634;1610920696627695618]
1622421097122820098,[]
1622414115343101954,[]
1622242907876286465,[1584511953038266369]
1622191939097792513,[1584511953038266369;1619263641669795842]
1622175644040888321,[]
1622130107813269505,[1584511953038266369;1619263641669795842]
1622128686606913537,[]
1622121941679923202,[1584511953038266369;1619263641669795842]
1622112779960651777,[]
1622096299154800642,[]
1622047138080022529,[]
1622038819674587137,[1648658943323127809]
1621907354044665858,[]
1621878596931751937,[]
1621797362950799362,[]
1621785900733358082,[]
1621784638778834945,[]
1621783051249049601,[1584511971339517954]
1621776975705735170,[1584511971339517954;1584511953038266369]
1621776461534396418,[1584511915953733634;1610920696627695618]
1621769057741901825,[]
1621760070464495618,[]
1621753598416846850,[]
1621753200525893633,[]
1621751813113044993,[]
1621750560697683970,[]
1621744083466256385,[]
1621738283852435457,[]
1621721781475278849,[]
1621715978057224193,[]
1621705399502442497,[]
1621704371097231361,[1584511971339517954]
1621696499600777218,[]
1621689117541470210,[1584511971339517954]
1621661726567895042,[1584511915953733634;1610920696627695618]
1621515535603916802,[]
1621506995409575937,[]
1621506881513250817,[]
1621502792985403394,[1584511953038266369;1610920696627695618]
1621497246987247617,[]
1621483627598118913,[]
1621479408996515841,[1584511953038266369;1610920696627695618]
1621477115697889281,[1584511971339517954]
1621468920121843713,[1610920696627695618;1584511915953733634]
1621466049270054914,[1584511971339517954]
1621455961974444033,[]
1621450180739129346,[]
1621446768310419457,[1584511953038266369;1584511971339517954]
1621439538523201538,[1584511971339517954]
1621439124505952257,[]
1621438868541476866,[]
1621434319143886850,[]
1621430304468963329,[1584511971339517954]
1621428185698205697,[1584511915953733634;1610920696627695618]
1621427217166303234,[]
1621423552180588545,[1584511971339517954]
1621418786204221441,[]
1621418327947149314,[]
1621415201417793538,[]
1621410421734440962,[1584511915953733634;1610920696627695618]
1621409855739977730,[1584511915953733634;1610920696627695618]
1621409406894542849,[]
1621406930399985665,[]
1621405940050628609,[1584511915953733634;1610920696627695618]
1621401856899878914,[1584511953038266369;1610920696627695618]
1621400537112174594,[]
1621398683250397186,[]
1621393897415696386,[]
1621387876788404225,[]
1621385235192274946,[]
1621382821298638850,[]
1621378121174540290,[]
1621364986791256066,[]
1621362387268993026,[1584511915953733634;1610920696627695618]
1621350535052582914,[1584511971339517954]
1621348844998033409,[]
1621344568679927810,[]
1621343418639900673,[1584511971339517954;1584511953038266369]
1621342549943320578,[1584511915953733634;1610920696627695618]
1621341835787567105,[]
1621341429533171713,[]
1621340962098581506,[1652571758028566529]
1621336391276486657,[]
1621332974382538754,[]
1621330427181338626,[]
1621328828529442818,[1584511953038266369;1619263641669795842]
1621324933671084034,[]
1621323746450669569,[]
1621314061576241154,[1584511915953733634;1610920696627695618]
1621186363054948353,[1610920696627695618;1584511915953733634]
1621141898065534977,[1584511971339517954]
1621132402966585346,[]
1621120911214972929,[]
1621120851134447617,[]
1621107381423824898,[1584511915953733634;1610920696627695618]
1621104959158738946,[1584511915953733634;1610920696627695618]
1621104327810433026,[1584511915953733634;1610920696627695618]
1621099953893752833,[]
1621086222969139201,[1584511915953733634;1610920696627695618]
1621084895163793409,[1584511915953733634;1610920696627695618]
1621083168042377218,[1584511915953733634;1610920696627695618]
1621081103363928066,[1584511915953733634;1610920696627695618]
1621080795832115201,[]
1621080403236175874,[1584511915953733634;1610920696627695618]
1621080301320728577,[1584511915953733634;1610920696627695618]
1621079276688064514,[1584511915953733634;1610920696627695618]
1621077985653878786,[]
1621077106819416065,[1584511915953733634;1610920696627695618]
1621076365029339137,[1584511915953733634;1610920696627695618]
1621073914891157505,[1584511915953733634;1610920696627695618]
1621070222569848834,[1584511915953733634;1610920696627695618]
1621069332087500801,[]
1621066905162543105,[]
1621060115287064577,[]
1621058691085975553,[]
1621056679355867137,[1584511971339517954]
1621055656116961282,[1584511971339517954]
1621055610942058497,[]
1621054369733009409,[]
1621053918165155842,[]
1621052488168615938,[]
1621050542377205762,[1610920696627695618;1584511915953733634]
1621049229723631617,[]
1621048759232962561,[]
1621048603165917186,[]
1621047039931297793,[]
1621046548914446337,[1584511915953733634;1610920696627695618]
1621044142292185090,[1584511953038266369;1610920696627695618]
1621043558021443585,[1584511915953733634;1610920696627695618]
1621041124779864065,[]
1621040272761532417,[1610920696627695618;1584511915953733634]
1621039393987735554,[]
1621037524675264513,[]
1621035754654998529,[]
1621035299281678338,[1584511915953733634;1610920696627695618]
1621035263340687362,[1584511915953733634;1610920696627695618]
1621034067896938497,[]
1621032266682445826,[1584511915953733634;1610920696627695618]
1621030774651813890,[1584511915953733634;1610920696627695618]
1621028181472292866,[1584511971339517954]
1621025207788183553,[1584511915953733634;1610920696627695618]
1621024076876066818,[1584511915953733634;1610920696627695618]
1621022887509864450,[]
1621022634085822466,[]
1621019369342181378,[]
1621014861362962434,[1584511915953733634;1610920696627695618]
1621013566151569409,[1584511915953733634;1610920696627695618]
1621013380478119938,[1584511915953733634;1610920696627695618]
1621007578472230913,[1584511915953733634;1610920696627695618]
1621005322117775362,[]
1620994308098957313,[]
1620993749941952513,[1610920696627695618;1584511953038266369]
1620993621125300225,[1584511915953733634;1610920696627695618]
1620993617212014594,[]
1620992294451355650,[]
1620992189077856257,[1584511915953733634;1610920696627695618]
1620992154842017794,[1584511915953733634;1610920696627695618]
1620991353181241346,[1584511915953733634;1610920696627695618]
1620987928153796610,[1584511915953733634;1610920696627695618]
1620985973834625026,[]
1620984901051031553,[1584511915953733634;1610920696627695618]
1620984448615653378,[1584511953038266369;1610920696627695618]
1620979049617534978,[1584511953038266369]
1620978692598378497,[1584511915953733634;1610920696627695618]
1620978182785662977,[1584511915953733634;1610920696627695618;1584511971339517954]
1620978136539267073,[1584511915953733634;1610920696627695618]
1620977872425132033,[]
1620977839063638018,[]
1620977068309946369,[]
1620976536235388929,[]
1620976221550084097,[]
1620969968978735105,[]
1620968588341616642,[]
1620965941986263041,[1584511953038266369;1610920696627695618]
1620963389344690178,[1610920696627695618;1584511953038266369]
1620951130132295682,[]
1620808942138105858,[]
1620775661936160770,[]
1620772177354534913,[]
1620765543058055169,[]
1620763928442023937,[]
1620763528798085121,[]
1620752324187717633,[]
1620731890941476866,[]
1620724666462298114,[]
1620715239613063170,[]
1620715029322989570,[1658350389098512385]
1620711281217437697,[]
1620706637230030849,[]
1620704779022827521,[]
1620700236486991873,[]
1620698027644870657,[]
1620695937396695042,[1584511971339517954;1584511953038266369]
1620685124912742401,[]
1620681918497357826,[]
1620680852565581825,[]
1620671526383837186,[]
1620670807492460545,[]
1620669681372422145,[1584511971339517954]
1620653912538660866,[]
1620652078251827201,[]
1620647827538632705,[]
1620643165922058242,[]
1620634363289862146,[]
1620630834999902210,[1584511971339517954]
1620630089327640578,[]
1620629621839159297,[1584511915953733634;1610920696627695618]
1620624951846813698,[]
1620624178911830018,[]
1620623411030982657,[]
1620620869513699329,[]
1620613998727847937,[]
1620613941118828545,[]
1620608002894782466,[1619263641669795842;1584511953038266369]
1620602888410562562,[]
1620601232600006658,[]
1620596331283152898,[1619263641669795842;1584511953038266369]
1620588861810737153,[1584511971339517954]
1620393724832714753,[]
1620384789693640705,[]
1620373568055586817,[1584511915953733634;1610920696627695618]
1620371692782948353,[]
1620370881827913730,[]
1620370231656267778,[1584511971339517954]
1620369722747039746,[]
1620368590578561025,[1584511953038266369;1619263641669795842]
1620365004327006209,[]
1620362580367421442,[]
1620351042839556098,[]
1620349234294099970,[]
1620336690281136130,[]
1620331347646943233,[]
1620326917614669825,[1584511971339517954;1584511953038266369]
1620324461833961474,[]
1620318616264970241,[]
1620318136523993090,[]
1620314904286019586,[]
1620314125621870594,[]
1620309516123717634,[]
1620308450413985794,[]
1620299560157097985,[1584511953038266369;1610920696627695618]
1620298345314693121,[]
1620280505658064897,[]
1620270279406981121,[1584511971339517954]
1620268517992239105,[]
1620263145635135489,[]
1620261961107419137,[]
1620260824476880898,[]
1620259838367711233,[]
1620258690662469634,[]
1620254156619845633,[]
1620251906641051650,[1584511953038266369;1610920696627695618]
1620245951382622210,[]
1620080604373389314,[1584511953038266369;1610920696627695618]
1620073763485597698,[1610920696627695618;1584511915953733634]
1620033150185451522,[]
1620020042917281793,[1584511953038266369;1610920696627695618]
1620017146880393218,[]
1620011040197128194,[1584511971339517954;1584511953038266369]
1620010692303716354,[]
1619999805326045186,[]
1619995818656063490,[]
1619994055593766914,[]
1619992290948603906,[]
1619992112740761601,[]
1619991901846962178,[]
1619991113372590081,[]
1619989784486805505,[1584511953038266369]
1619989192813371394,[]
1619984171036913666,[]
1619983837089816577,[1584511915953733634;1610920696627695618]
1619982026916290561,[]
1619979117659762690,[1584511953038266369;1584511915953733634;1584511971339517954]
1619978999622598658,[]
1619977691188748289,[1584511953038266369;1619263641669795842]
1619973453513572354,[1584511971339517954]
1619972455362953218,[]
1619967949394989057,[1584511915953733634;1610920696627695618]
1619964029566242817,[]
1619959146746822657,[]
1619948947906023426,[1654769142120374274]
1619948529377398786,[]
1619947734432972801,[]
1619945689175638017,[1584511953038266369;1619263641669795842]
1619943867400667138,[]
1619942262081142786,[]
1619941418763255810,[1584511953038266369]
1619932970772299778,[]
1619908901946081281,[1584511953038266369;1610920696627695618]
1619908494624083969,[]
1619908413571170305,[]
1619905285734612994,[]
1619903044260806658,[]
1619903000549228545,[]
1619897851118321666,[1584511915953733634;1610920696627695618]
1619896641076936705,[]
1619896275123912706,[1584511971339517954]
1619895689414524930,[1584511971339517954]
1619894376363950081,[]
1619886997645492226,[]
1619884853735391234,[1584511953038266369;1610920696627695618]
1619879227579891713,[1584511915953733634;1610920696627695618]
1619878600324120577,[1584511971339517954]
1619876698051305474,[]
1619875711744704514,[]
1619875203153592322,[]
1619873391749332994,[]
1619872738812878849,[]
1619704411935965186,[1584511953038266369;1610920696627695618]
1619698181055905794,[1584511953038266369;1619263641669795842]
1619668550086549505,[1584511953038266369;1610920696627695618]
1619651386613661697,[]
1619634541128777730,[]
1619624977514070018,[]
1619615077835988994,[]
1619608433320255490,[]
1619606123035459586,[]
1619602268843376641,[]
1619600947573940226,[]
1619594127153291266,[]
1619587712387317762,[]
1619584635018084353,[]
1619582494997733378,[1584511915953733634;1610920696627695618]
1619582160357752833,[]
1619579724655747074,[]
1619578008434630657,[]
1619568078422474753,[1584511915953733634;1610920696627695618]
1619550766133116930,[]
1619547837925154818,[]
1619532130091466753,[]
1619529932739174402,[]
1619527423988301825,[]
1619526571865112578,[1654769142120374274]
1619524922716913666,[1584511971339517954]
1619523835689164802,[]
1619521344065437697,[1584511953038266369;1610920696627695618]
1619515574447964162,[1584511953038266369;1610920696627695618]
1619508713516924929,[]
1619320884035813377,[]
1619289198362615810,[]
1619279149313548290,[]
1619276933253791745,[]
1619267880725217281,[]
1619256553044377601,[1584511971339517954]
1619250622229610498,[1610920696627695618;1584511915953733634]
1619246293569470466,[]
1619244895893159937,[]
1619241921544421377,[]
1619241471549366274,[1584511971339517954]
1619237925643583490,[]
1619235952433266690,[]
1619232280586158081,[]
1619226003246383105,[]
1619211983226658818,[]
1619211831852597249,[1584511953038266369;1619263641669795842]
1619210995909230593,[]
1619203704710750210,[1610920696627695618;1584511953038266369]
1619162307149135873,[1584511953038266369;1619263641669795842]
1619152855108149249,[1584511953038266369;1619263641669795842]
1618966656052035585,[1584511953038266369;1619263641669795842]
1618933855301107713,[1619263641669795842;1584511953038266369]
1618913637600002049,[]
1618797399521853442,[]
1618444353614577666,[]
1617646591771869185,[]
1616986080524828674,[1619263641669795842;1584511953038266369]
1616779874690596866,[1619263641669795842;1584511953038266369]
1616396203078443009,[1619263641669795842;1584511953038266369]
1616359649270292482,[1610920696627695618;1584511915953733634]
1616353902877442049,[]
1616349044189102082,[1654769142120374274]
1616294169128402945,[]
1615992084199104514,[]
1615947475741827073,[1610920696627695618;1584511915953733634]
1615938181315919873,[1584511915953733634;1610920696627695618]
1615898728041742338,[]
1615885224482406402,[]
1615752314538393602,[]
1615690950366920706,[1584511915953733634;1610920696627695618]
1615687689484304385,[1610920696627695618;1584511953038266369]
1615669075775520770,[]
1615635988486754305,[1584511953038266369;1610920696627695618]
1615630520493776897,[1584511915953733634;1610920696627695618]
1615609254181314561,[]
1615606980250607618,[]
1615606038648000513,[1584511971339517954]
1615564093132873729,[]
1615556053633572865,[1584511915953733634;1610920696627695618]
1615529543983931394,[1584511915953733634;1610920696627695618]
1615527676373606401,[1584511915953733634;1610920696627695618]
1615343075743211521,[1584511971339517954]
1615332986261053442,[1584511971339517954]
1615285829982199809,[]
1615248927381172225,[1610920696627695618;1584511915953733634]
1615240167011463170,[1584511915953733634;1610920696627695618]
1615234147006623745,[]
1615233455031111682,[1584511915953733634;1610920696627695618]
1615224964655951874,[]
1615217711357964290,[1584511971339517954]
1615186318657236993,[]
1615177308228079617,[1584511971339517954]
1614983902020153345,[]
1614972796867497986,[]
1614943993144659969,[1584511953038266369;1610920696627695618]
1614917462729019393,[1584511915953733634;1610920696627695618]
1614916145870188545,[1584511953038266369;1610920696627695618]
1614906609866756097,[1584511915953733634;1610920696627695618]
1614905330127515649,[1584511915953733634;1610920696627695618]
1614899647399923714,[1584511971339517954]
1614899543263744002,[1584511915953733634;1610920696627695618]
1614894737921208321,[]
1614885531457482754,[]
1614882075220963330,[1584511953038266369]
1614869788187496449,[]
1614834748685606913,[]
1614821169157705730,[]
1614811462358589441,[]
1614797475098456065,[1584511953038266369;1610920696627695618]
1614635514327003137,[]
1614621122893778945,[]
1614544924120506369,[1584511971339517954]
1614510896861483009,[]
1614510103876919298,[1584511953038266369;1610920696627695618]
1614450358231031810,[]
1614412004107284481,[]
1614204986230632449,[1584511915953733634;1610920696627695618]
1614203743135395841,[1584511953038266369;1610920696627695618]
1614184017290129409,[1584511953038266369;1610920696627695618]
1614157936583569409,[]
1614101213508333570,[]
1613880280558145538,[]
1613875419066208258,[1610920696627695618;1584511953038266369]
1613836288647032833,[]
1613828687297056770,[1584511953038266369;1610920696627695618]
1613824328751439874,[]
1613809637397688321,[]
1613781172606791681,[1584511971339517954;1584511953038266369]
1613778299712757761,[]
1613770093637988353,[1584511971339517954;1584511953038266369;1584511915953733634]
1613768677053501441,[1584511953038266369;1610920696627695618]
